fold_id,test_date,model_name,alpha,l1_ratio,validation_mean_ic,validation_valid_months,selected
64,2025-04-30,elastic_net,0.001,0.5,-0.04156062424969987,12,False
64,2025-04-30,elastic_net,0.001,0.9,-0.017927170868347345,12,False
64,2025-04-30,elastic_net,0.01,0.1,-0.012284913965586236,12,False
64,2025-04-30,elastic_net,0.01,0.5,0.015014005602240916,12,True
64,2025-04-30,elastic_net,0.01,0.9,,0,False
64,2025-04-30,ridge,0.1,,-0.07413365346138455,12,False
64,2025-04-30,ridge,1.0,,-0.07210084033613445,12,False
64,2025-04-30,ridge,10.0,,-0.07056422569027611,12,False
64,2025-04-30,ridge,100.0,,-0.06443377350940376,12,True
65,2025-05-30,elastic_net,0.0001,0.1,-0.06601840736294519,12,False
65,2025-05-30,elastic_net,0.0001,0.5,-0.05899959983993597,12,False
65,2025-05-30,elastic_net,0.0001,0.9,-0.05535014005602241,12,False
65,2025-05-30,elastic_net,0.001,0.1,-0.053493397358943574,12,False
65,2025-05-30,elastic_net,0.001,0.5,-0.03960784313725491,12,False
65,2025-05-30,elastic_net,0.001,0.9,-0.011516606642657053,12,False
65,2025-05-30,elastic_net,0.01,0.1,-0.007146858743497397,12,False
65,2025-05-30,elastic_net,0.01,0.5,0.02332933173269308,12,True
65,2025-05-30,elastic_net,0.01,0.9,,0,False
65,2025-05-30,ridge,0.1,,-0.06889155662264908,12,False
65,2025-05-30,ridge,1.0,,-0.06923569427771108,12,False
65,2025-05-30,ridge,10.0,,-0.06368947579031613,12,False
65,2025-05-30,ridge,100.0,,-0.05559023609443777,12,True
66,2025-06-30,elastic_net,0.0001,0.1,-0.06601840736294519,12,False
66,2025-06-30,elastic_net,0.0001,0.5,-0.05899959983993597,12,False
66,2025-06-30,elastic_net,0.0001,0.9,-0.05535014005602241,12,False
66,2025-06-30,elastic_net,0.001,0.1,-0.053493397358943574,12,False
66,2025-06-30,elastic_net,0.001,0.5,-0.03960784313725491,12,False
66,2025-06-30,elastic_net,0.001,0.9,-0.011516606642657053,12,False
66,2025-06-30,elastic_net,0.01,0.1,-0.007146858743497397,12,False
66,2025-06-30,elastic_net,0.01,0.5,0.02332933173269308,12,True
66,2025-06-30,elastic_net,0.01,0.9,,0,False
66,2025-06-30,ridge,0.1,,-0.06889155662264908,12,False
66,2025-06-30,ridge,1.0,,-0.06923569427771108,12,False
66,2025-06-30,ridge,10.0,,-0.06368947579031613,12,False
66,2025-06-30,ridge,100.0,,-0.05559023609443777,12,True
67,2025-07-31,elastic_net,0.0001,0.1,-0.017847138855542222,12,False
67,2025-07-31,elastic_net,0.0001,0.5,-0.02141656662665066,12,False
67,2025-07-31,elastic_net,0.0001,0.9,-0.023761504601840733,12,False
67,2025-07-31,elastic_net,0.001,0.1,-0.02395358143257302,12,False
67,2025-07-31,elastic_net,0.001,0.5,-0.006914765906362554,12,False
67,2025-07-31,elastic_net,0.001,0.9,0.03795118047218887,12,False
67,2025-07-31,elastic_net,0.01,0.1,0.043977591036414555,12,False
67,2025-07-31,elastic_net,0.01,0.5,0.047851140456182474,12,True
67,2025-07-31,elastic_net,0.01,0.9,,0,False
67,2025-07-31,ridge,0.1,,-0.016182472989195677,12,True
67,2025-07-31,ridge,1.0,,-0.01635854341736694,12,False
67,2025-07-31,ridge,10.0,,-0.016326530612244903,12,False
67,2025-07-31,ridge,100.0,,-0.017014805922368943,12,False
68,2025-08-29,elastic_net,0.0001,0.1,0.004625850340136058,12,False
68,2025-08-29,elastic_net,0.0001,0.5,0.0029051620648259196,12,False
68,2025-08-29,elastic_net,0.0001,0.9,-0.0003201280512204821,12,False
68,2025-08-29,elastic_net,0.001,0.1,-0.002713085234093642,12,False
68,2025-08-29,elastic_net,0.001,0.5,0.015598239295718281,12,False
68,2025-08-29,elastic_net,0.001,0.9,0.04701880752300921,12,False
68,2025-08-29,elastic_net,0.01,0.1,0.05086834733893558,12,False
68,2025-08-29,elastic_net,0.01,0.5,0.055022008803521406,12,True
68,2025-08-29,elastic_net,0.01,0.9,,0,False
68,2025-08-29,ridge,0.1,,0.012268907563025212,12,True
68,2025-08-29,ridge,1.0,,0.011388555422168866,12,False
68,2025-08-29,ridge,10.0,,0.007947178871548626,12,False
68,2025-08-29,ridge,100.0,,0.00874749899959984,12,False
69,2025-09-30,elastic_net,0.0001,0.1,0.01368547418967587,12,False
69,2025-09-30,elastic_net,0.0001,0.5,0.010428171268507397,12,False
69,2025-09-30,elastic_net,0.0001,0.9,0.0046418567426970815,12,False
69,2025-09-30,elastic_net,0.001,0.1,0.0048179271708683555,12,False
69,2025-09-30,elastic_net,0.001,0.5,0.0339015606242497,12,False
69,2025-09-30,elastic_net,0.001,0.9,0.06698679471788714,12,False
69,2025-09-30,elastic_net,0.01,0.1,0.06961984793917567,12,True
69,2025-09-30,elastic_net,0.01,0.5,0.05601440576230493,12,False
69,2025-09-30,elastic_net,0.01,0.9,,0,False
69,2025-09-30,ridge,0.1,,0.013973589435774305,12,False
69,2025-09-30,ridge,1.0,,0.014653861544617841,12,True
69,2025-09-30,ridge,10.0,,0.013509403761504606,12,False
69,2025-09-30,ridge,100.0,,0.008131252501000392,12,False
70,2025-10-31,elastic_net,0.0001,0.1,0.017118847539015606,12,False
70,2025-10-31,elastic_net,0.0001,0.5,0.014053621448579426,12,False
70,2025-10-31,elastic_net,0.0001,0.9,0.010164065626250498,12,False
70,2025-10-31,elastic_net,0.001,0.1,0.01008403361344537,12,False
70,2025-10-31,elastic_net,0.001,0.5,0.03819927971188474,12,False
70,2025-10-31,elastic_net,0.001,0.9,0.06811524609843937,12,False
70,2025-10-31,elastic_net,0.01,0.1,0.07099639855942376,12,True
70,2025-10-31,elastic_net,0.01,0.5,0.05104441776710683,12,False
70,2025-10-31,elastic_net,0.01,0.9,,0,False
70,2025-10-31,ridge,0.1,,0.022344937975190077,12,True
70,2025-10-31,ridge,1.0,,0.02198479391756702,12,False
70,2025-10-31,ridge,10.0,,0.0214405762304922,12,False
70,2025-10-31,ridge,100.0,,0.022216886754701886,12,False
71,2025-11-28,elastic_net,0.0001,0.1,0.017118847539015606,12,False
71,2025-11-28,elastic_net,0.0001,0.5,0.014053621448579426,12,False
71,2025-11-28,elastic_net,0.0001,0.9,0.010164065626250498,12,False
71,2025-11-28,elastic_net,0.001,0.1,0.01008403361344537,12,False
71,2025-11-28,elastic_net,0.001,0.5,0.03819927971188474,12,False
71,2025-11-28,elastic_net,0.001,0.9,0.06811524609843937,12,False
71,2025-11-28,elastic_net,0.01,0.1,0.07099639855942376,12,True
71,2025-11-28,elastic_net,0.01,0.5,0.05104441776710683,12,False
71,2025-11-28,elastic_net,0.01,0.9,,0,False
71,2025-11-28,ridge,0.1,,0.022344937975190077,12,True
71,2025-11-28,ridge,1.0,,0.02198479391756702,12,False
71,2025-11-28,ridge,10.0,,0.0214405762304922,12,False
71,2025-11-28,ridge,100.0,,0.022216886754701886,12,False
72,2025-12-31,elastic_net,0.0001,0.1,0.017134853941576624,12,False
72,2025-12-31,elastic_net,0.0001,0.5,0.00999599839935974,12,False
72,2025-12-31,elastic_net,0.0001,0.9,0.005674269707883144,12,False
72,2025-12-31,elastic_net,0.001,0.1,0.006202480992396957,12,False
72,2025-12-31,elastic_net,0.001,0.5,0.03835134053621448,12,False
72,2025-12-31,elastic_net,0.001,0.9,0.06259303721488596,12,False
72,2025-12-31,elastic_net,0.01,0.1,0.06306522609043617,12,True
72,2025-12-31,elastic_net,0.01,0.5,0.05375750300120046,12,False
72,2025-12-31,elastic_net,0.01,0.9,,0,False
72,2025-12-31,ridge,0.1,,0.01756702681072429,12,False
72,2025-12-31,ridge,1.0,,0.017478991596638658,12,False
72,2025-12-31,ridge,10.0,,0.018447378951580624,12,True
72,2025-12-31,ridge,100.0,,0.014725890356142454,12,False
73,2026-01-30,elastic_net,0.0001,0.1,0.017134853941576624,12,False
73,2026-01-30,elastic_net,0.0001,0.5,0.00999599839935974,12,False
73,2026-01-30,elastic_net,0.0001,0.9,0.005674269707883144,12,False
73,2026-01-30,elastic_net,0.001,0.1,0.006202480992396957,12,False
73,2026-01-30,elastic_net,0.001,0.5,0.03835134053621448,12,False
73,2026-01-30,elastic_net,0.001,0.9,0.06259303721488596,12,False
73,2026-01-30,elastic_net,0.01,0.1,0.06306522609043617,12,True
73,2026-01-30,elastic_net,0.01,0.5,0.05375750300120046,12,False
73,2026-01-30,elastic_net,0.01,0.9,,0,False
73,2026-01-30,ridge,0.1,,0.01756702681072429,12,False
73,2026-01-30,ridge,1.0,,0.017478991596638658,12,False
73,2026-01-30,ridge,10.0,,0.018447378951580624,12,True
73,2026-01-30,ridge,100.0,,0.014725890356142454,12,False
74,2026-02-27,elastic_net,0.0001,0.1,0.002384953981592638,12,False
74,2026-02-27,elastic_net,0.0001,0.5,-0.005242096838735499,12,False
74,2026-02-27,elastic_net,0.0001,0.9,-0.006202480992396957,12,False
74,2026-02-27,elastic_net,0.001,0.1,-0.00836334533813526,12,False
74,2026-02-27,elastic_net,0.001,0.5,0.012236894757903148,12,False
74,2026-02-27,elastic_net,0.001,0.9,0.038847539015606246,12,True
74,2026-02-27,elastic_net,0.01,0.1,0.036950780312124835,12,False
74,2026-02-27,elastic_net,0.01,0.5,0.03268507402961183,12,False
74,2026-02-27,elastic_net,0.01,0.9,,0,False
74,2026-02-27,ridge,0.1,,0.004633853541416562,12,True
74,2026-02-27,ridge,1.0,,0.003913565426170458,12,False
74,2026-02-27,ridge,10.0,,0.0035614245698279193,12,False
74,2026-02-27,ridge,100.0,,0.0038335334133653373,12,False
75,2026-03-31,elastic_net,0.0001,0.1,0.014709883953581434,12,False
75,2026-03-31,elastic_net,0.0001,0.5,0.004297719087635057,12,False
75,2026-03-31,elastic_net,0.0001,0.9,0.003129251700680268,12,False
75,2026-03-31,elastic_net,0.001,0.1,0.0023129251700680273,12,False
75,2026-03-31,elastic_net,0.001,0.5,0.02304921968787514,12,False
75,2026-03-31,elastic_net,0.001,0.9,0.06696278511404562,12,False
75,2026-03-31,elastic_net,0.01,0.1,0.0751020408163265,12,False
75,2026-03-31,elastic_net,0.01,0.5,0.07760704281712684,12,True
75,2026-03-31,elastic_net,0.01,0.9,,0,False
75,2026-03-31,ridge,0.1,,0.017591036414565834,12,True
75,2026-03-31,ridge,1.0,,0.016422569027611047,12,False
75,2026-03-31,ridge,10.0,,0.016302521008403358,12,False
75,2026-03-31,ridge,100.0,,0.016406562625050015,12,False
76,2026-04-30,elastic_net,0.0001,0.1,0.03204481792717088,12,False
76,2026-04-30,elastic_net,0.0001,0.5,0.03329331732693077,12,False
76,2026-04-30,elastic_net,0.0001,0.9,0.029019607843137247,12,False
76,2026-04-30,elastic_net,0.001,0.1,0.026138455382152852,12,False
76,2026-04-30,elastic_net,0.001,0.5,0.05274909963985595,12,False
76,2026-04-30,elastic_net,0.001,0.9,0.09631052420968389,12,False
76,2026-04-30,elastic_net,0.01,0.1,0.09749499799919965,12,True
76,2026-04-30,elastic_net,0.01,0.5,0.08524209683873547,12,False
76,2026-04-30,elastic_net,0.01,0.9,,0,False
76,2026-04-30,ridge,0.1,,0.03216486594637855,12,False
76,2026-04-30,ridge,1.0,,0.03062024809923969,12,False
76,2026-04-30,ridge,10.0,,0.03054021608643458,12,False
76,2026-04-30,ridge,100.0,,0.03805522208883554,12,True
77,2026-05-29,elastic_net,0.0001,0.1,0.03204481792717088,12,False
77,2026-05-29,elastic_net,0.0001,0.5,0.03329331732693077,12,False
77,2026-05-29,elastic_net,0.0001,0.9,0.029019607843137247,12,False
77,2026-05-29,elastic_net,0.001,0.1,0.026138455382152852,12,False
77,2026-05-29,elastic_net,0.001,0.5,0.05274909963985595,12,False
77,2026-05-29,elastic_net,0.001,0.9,0.09631052420968389,12,False
77,2026-05-29,elastic_net,0.01,0.1,0.09749499799919965,12,True
77,2026-05-29,elastic_net,0.01,0.5,0.08524209683873547,12,False
77,2026-05-29,elastic_net,0.01,0.9,,0,False
77,2026-05-29,ridge,0.1,,0.03216486594637855,12,False
77,2026-05-29,ridge,1.0,,0.03062024809923969,12,False
77,2026-05-29,ridge,10.0,,0.03054021608643458,12,False
77,2026-05-29,ridge,100.0,,0.03805522208883554,12,True
