as_of_date,ticker,sector,weight,annualized_volatility,beta_vs_spy,marginal_risk,component_risk,risk_contribution_share,position_notional,average_dollar_volume,position_adv_fraction,liquidation_days
2021-05-28,AVGO,Information Technology,0.05,0.31361004225508327,1.3427395242187188,0.23341135811502045,0.011670567905751023,0.05944000540591844,50000.0,1062209524.6412913,4.707169239221897e-05,0.00047071692392218966
2021-05-28,NFLX,Communication Services,0.05,0.42021896307416723,1.013731967184681,0.2321373672574729,0.011606868362873645,0.059115573792687344,50000.0,2166754780.262184,2.3075984627088185e-05,0.00023075984627088185
2021-05-28,AMZN,Consumer Discretionary,0.05,0.31451183616801776,1.1266635590301748,0.22336731540574073,0.011168365770287037,0.056882212341526676,50000.0,11629318037.904358,4.299478252897637e-06,4.2994782528976366e-05
2021-05-28,GOOGL,Communication Services,0.05,0.28575881240756384,1.2172850953564702,0.21073541990342867,0.010536770995171434,0.05366540257267889,50000.0,3555189502.245331,1.4063947918506674e-05,0.00014063947918506675
2021-05-28,EOG,Energy,0.05,0.564577636034232,1.4823937178720985,0.19096329855556957,0.009548164927778479,0.0486302791352664,50000.0,313800121.62432355,0.00015933709566836687,0.0015933709566836685
2021-05-28,UPS,Industrials,0.05,0.3205035185599558,0.890298209801828,0.1556830811599791,0.007784154057998954,0.0396458992419688,50000.0,674227412.6005554,7.415895447968442e-05,0.0007415895447968443
2021-05-28,V,Financials,0.05,0.24572231845998393,1.0674659240950273,0.1542614019027051,0.007713070095135255,0.0392838576368803,50000.0,1769735926.716156,2.8252802717735293e-05,0.0002825280271773529
2021-05-28,LOW,Consumer Discretionary,0.05,0.28249152821832646,0.8955882133847571,0.1502334653784945,0.007511673268924725,0.038258112485884725,50000.0,785432778.3499908,6.365917157804162e-05,0.0006365917157804162
2021-05-28,PLD,Real Estate,0.05,0.24952398050371585,0.8739626801288949,0.14605301751536842,0.007302650875768421,0.03719352914431089,50000.0,284521216.65964764,0.00017573381903470284,0.0017573381903470283
2021-05-28,TMO,Health Care,0.05,0.271084124045123,0.7616839010416794,0.14438732827770392,0.007219366413885197,0.03676934851278152,50000.0,796059132.1480306,6.280940445351525e-05,0.0006280940445351524
2021-05-28,WFC,Financials,0.05,0.4173675735521661,1.1824252725527742,0.12968828292314005,0.006484414146157003,0.033026123065686655,50000.0,1284960353.6186218,3.89117063878222e-05,0.000389117063878222
2021-05-28,DIS,Communication Services,0.05,0.33790087793860013,0.9675934159087262,0.1238113476170116,0.00619056738085058,0.03152951609168341,50000.0,1863195353.7338765,2.68356186589877e-05,0.00026835618658987694
2021-05-28,UNH,Health Care,0.05,0.2495298715221711,0.837864464169842,0.12124164721939959,0.0060620823609699795,0.030875122034945263,50000.0,1098785786.1935425,4.5504775023721405e-05,0.0004550477502372141
2021-05-28,COST,Consumer Staples,0.05,0.18471365899972506,0.5560025333539921,0.11084526214225117,0.005542263107112559,0.02822760226479255,50000.0,935428325.2557373,5.3451449619435535e-05,0.0005345144961943554
2021-05-28,WMT,Consumer Staples,0.05,0.2060570503010873,0.4318136397119179,0.08292171063006841,0.004146085531503421,0.02111665416766233,50000.0,1199684041.9456863,4.167764032178705e-05,0.0004167764032178705
2021-06-30,TSLA,Consumer Discretionary,0.05,0.7163199429133427,2.3107007224803553,0.40853666742807904,0.020426833371403955,0.12039295666930565,50000.0,18687270179.57489,2.675618189255368e-06,2.6756181892553678e-05
2021-06-30,NVDA,Information Technology,0.05,0.4287174786199898,1.74317322828528,0.27760295121113215,0.013880147560556609,0.08180768763508085,50000.0,6386282684.856796,7.82928073612532e-06,7.82928073612532e-05
2021-06-30,QCOM,Information Technology,0.05,0.3938220125431889,1.5314219904044821,0.24703484943602663,0.012351742471801333,0.07279947748924105,50000.0,1149731037.6863606,4.3488431955891657e-05,0.00043488431955891657
2021-06-30,AAPL,Information Technology,0.05,0.34319283118009053,1.565060427354641,0.22635402824899767,0.011317701412449884,0.06670498118679113,50000.0,10740933404.792149,4.6550889122627015e-06,4.655088912262702e-05
2021-06-30,AVGO,Information Technology,0.05,0.29916197746166556,1.4288712188219,0.21481283713978666,0.010740641856989334,0.06330387124512837,50000.0,825456154.1617712,6.057256917634066e-05,0.0006057256917634065
2021-06-30,EOG,Energy,0.05,0.5444603608769463,1.3565675063536105,0.21383613859162218,0.01069180692958111,0.06301604487515182,50000.0,314154442.92691547,0.00015915738620202147,0.0015915738620202147
2021-06-30,TXN,Information Technology,0.05,0.2760148160613501,1.393144705417869,0.20441117898729552,0.010220558949364777,0.06023857385793055,50000.0,784920347.4846903,6.370073111268815e-05,0.0006370073111268814
2021-06-30,NFLX,Communication Services,0.05,0.4132194822799321,1.1457157817959116,0.19855745203698622,0.00992787260184931,0.05851352063438703,50000.0,2095614530.346616,2.385934974011178e-05,0.00023859349740111777
2021-06-30,AMZN,Consumer Discretionary,0.05,0.3100837827123808,1.2764074697254895,0.1889927268029102,0.009449636340145512,0.05569486164372826,50000.0,11699419205.619303,4.273716423118226e-06,4.273716423118225e-05
2021-06-30,WFC,Financials,0.05,0.3760558270175446,0.9708072426443474,0.1459785060853641,0.007298925304268206,0.04301886552418007,50000.0,1269002971.5896797,3.9401010966400664e-05,0.00039401010966400664
2021-06-30,GS,Financials,0.05,0.27838099939918837,0.8728770002532893,0.1363592309310064,0.006817961546550321,0.040184131045780794,50000.0,1027920590.7158407,4.864188970587714e-05,0.00048641889705877136
2021-06-30,UPS,Industrials,0.05,0.30844835405793686,0.8417075510411571,0.13408661341880188,0.006704330670940094,0.0395144062365116,50000.0,729896283.0757904,6.850288343612258e-05,0.0006850288343612258
2021-06-30,BAC,Financials,0.05,0.3156933348680344,0.8642807226635931,0.12793150124677238,0.006396575062338619,0.037700536853165934,50000.0,1824775249.3880146,2.7400634690090623e-05,0.0002740063469009062
2021-06-30,DIS,Communication Services,0.05,0.3193721800130109,0.8848980057086181,0.11886431159949642,0.005943215579974822,0.03502849819091037,50000.0,1513207115.6556194,3.304240343750747e-05,0.0003304240343750747
2021-06-30,PLD,Real Estate,0.05,0.2298027645346681,0.8165021193158584,0.11099882942371732,0.0055499414711858664,0.03271059448661563,50000.0,289847055.1457723,0.00017250477143834905,0.0017250477143834905
2021-06-30,NKE,Consumer Discretionary,0.05,0.2918393112493686,0.7457349657693825,0.10980839201395767,0.005490419600697884,0.03235978073862826,50000.0,1017564952.6514944,4.9136912459213295e-05,0.0004913691245921329
2021-06-30,COST,Consumer Staples,0.05,0.1835382376520674,0.636906477517029,0.09550726402775887,0.004775363201387944,0.02814533630992167,50000.0,736747991.6689554,6.786581105804576e-05,0.0006786581105804575
2021-06-30,LLY,Health Care,0.05,0.3438721495330966,0.5679461570445223,0.08834023519066281,0.004417011759533141,0.026033262018856786,50000.0,724380499.5192719,6.902449753020964e-05,0.0006902449753020964
2021-06-30,ORCL,Information Technology,0.05,0.22832199269782327,0.6187312126531584,0.08696070749663723,0.004348035374831862,0.025626724659709783,50000.0,939832808.4445063,5.3200951861590944e-05,0.0005320095186159094
2021-06-30,SO,Utilities,0.05,0.1891321135121476,0.49101502663568364,0.05838577790331515,0.002919288895165758,0.017205888698974586,50000.0,255192901.63661322,0.00019593021467030635,0.0019593021467030633
2021-07-30,TSLA,Consumer Discretionary,0.05,0.6759716760872222,2.0836461979253125,0.37799234841060264,0.018899617420530132,0.12058827798190094,50000.0,15885075843.815002,3.1476085157923847e-06,3.1476085157923846e-05
2021-07-30,NVDA,Information Technology,0.05,0.42987533036479375,1.7141853606440922,0.28535650053559813,0.014267825026779908,0.09103530575478697,50000.0,7196849861.867428,6.947484102027116e-06,6.947484102027116e-05
2021-07-30,QCOM,Information Technology,0.05,0.3657866026986587,1.575356802397208,0.2512667652707725,0.012563338263538627,0.08015989388539449,50000.0,1072289464.0697479,4.662920011377423e-05,0.00046629200113774234
2021-07-30,AVGO,Information Technology,0.05,0.2975708928365662,1.4307932481751287,0.21615352615970748,0.010807676307985375,0.0689579606807294,50000.0,774039937.1127447,6.45961501502178e-05,0.0006459615015021779
2021-07-30,EOG,Energy,0.05,0.5395223715359305,1.3649682532272287,0.18842106336284864,0.009421053168142433,0.060110665366598814,50000.0,349815404.8585637,0.00014293252757183704,0.0014293252757183704
2021-07-30,NFLX,Communication Services,0.05,0.3891913721968328,1.0590763364902522,0.18599247519082454,0.009299623759541227,0.059335889721475236,50000.0,1795095979.6019871,2.7853663853164063e-05,0.0002785366385316406
2021-07-30,AMZN,Consumer Discretionary,0.05,0.29735009537703694,1.2302449305158474,0.1747112427187818,0.00873556213593909,0.055736916347973536,50000.0,12044637290.327963,4.151225046863869e-06,4.151225046863869e-05
2021-07-30,LOW,Consumer Discretionary,0.05,0.2703207730304235,0.916681295827671,0.14436831184885068,0.007218415592442535,0.04605682150501078,50000.0,736900503.0396017,6.785176532484054e-05,0.0006785176532484054
2021-07-30,UPS,Industrials,0.05,0.27835830871620376,0.8561834825845575,0.13420448148084133,0.006710224074042067,0.04281432517689193,50000.0,670688383.163325,7.455026992442193e-05,0.0007455026992442194
2021-07-30,WFC,Financials,0.05,0.3641867429368349,1.0369383236223584,0.13252506870801245,0.006626253435400623,0.042278553764725,50000.0,1230582095.1297634,4.063117787743171e-05,0.000406311778774317
2021-07-30,TMO,Health Care,0.05,0.2673967938620816,0.7341377253323322,0.12274646928955604,0.006137323464477803,0.03915895499531933,50000.0,782311854.5131937,6.39131309484161e-05,0.000639131309484161
2021-07-30,PLD,Real Estate,0.05,0.22079410478683528,0.8211680655309409,0.12253617722696775,0.006126808861348388,0.039091866976719444,50000.0,291076658.22767895,0.0001717760548181442,0.0017177605481814417
2021-07-30,NKE,Consumer Discretionary,0.05,0.28733566147658185,0.7343103838026362,0.10918041134732907,0.005459020567366454,0.03483106959463709,50000.0,1000914569.5368704,4.995431330681431e-05,0.0004995431330681431
2021-07-30,BAC,Financials,0.05,0.31053592631361765,0.8907350270807315,0.10840049430256071,0.005420024715128036,0.034582258067650334,50000.0,1846033935.8390553,2.7085092548569054e-05,0.0002708509254856905
2021-07-30,ABT,Health Care,0.05,0.2435218109524216,0.62595931893316,0.10542273511150435,0.005271136755575218,0.03363228420017881,50000.0,713854850.7332611,7.004225011378818e-05,0.0007004225011378818
2021-07-30,COST,Consumer Staples,0.05,0.18158952314876,0.6403316044796323,0.1042358156326823,0.005211790781634116,0.03325362950873821,50000.0,744008156.8836466,6.72035642854106e-05,0.000672035642854106
2021-07-30,CAT,Industrials,0.05,0.28224922043551137,0.7461213197602274,0.09927987011874592,0.004963993505937296,0.03167256857506945,50000.0,812911553.4497579,6.150730640721574e-05,0.0006150730640721574
2021-07-30,WMT,Consumer Staples,0.05,0.1908500416648619,0.5856419294288278,0.09343672274360713,0.004671836137180357,0.029808469783320763,50000.0,1061077653.4737206,4.7121904637527396e-05,0.00047121904637527394
2021-07-30,LLY,Health Care,0.05,0.33793124740017966,0.540590379175095,0.09188750854002946,0.004594375427001473,0.02931423471792838,50000.0,716412973.7586466,6.979214759006384e-05,0.0006979214759006383
2021-07-30,ORCL,Information Technology,0.05,0.23816720219457627,0.642015641601763,0.08645159651099758,0.004322579825549879,0.027580053394950926,50000.0,1002572185.2113596,4.9871720697556684e-05,0.0004987172069755669
2021-08-31,EOG,Energy,0.05,0.5352270578268319,1.398243573949377,0.2642294432955448,0.013211472164777242,0.08197101991424036,50000.0,351712122.5076421,0.00014216171920236723,0.0014216171920236722
2021-08-31,NVDA,Information Technology,0.05,0.42712248106638245,1.7149688880889127,0.23496348783660137,0.011748174391830069,0.07289194005162622,50000.0,7081367288.826467,7.0607833149530176e-06,7.060783314953017e-05
2021-08-31,MA,Financials,0.05,0.2897606706834484,1.3704653562882054,0.1993541398910424,0.009967706994552121,0.061844970670876125,50000.0,1245740897.0384724,4.01367572653881e-05,0.00040136757265388104
2021-08-31,AVGO,Information Technology,0.05,0.2961320642017645,1.4258365648621603,0.1973882361689677,0.009869411808448386,0.0612350949085773,50000.0,688399371.2280909,7.26322569278368e-05,0.0007263225692783679
2021-08-31,TXN,Information Technology,0.05,0.27781042130529654,1.389522346762011,0.19648182659516172,0.009824091329758087,0.06095390248619535,50000.0,670349366.0814158,7.458797237667166e-05,0.0007458797237667167
2021-08-31,WFC,Financials,0.05,0.36777622579212704,1.104552143486703,0.19398144185538607,0.009699072092769304,0.060178216458396536,50000.0,1223996188.938675,4.084980039305099e-05,0.0004084980039305099
2021-08-31,AAPL,Information Technology,0.05,0.31421803171512525,1.5258584167273135,0.18349866940265913,0.009174933470132957,0.056926180883701674,50000.0,11015136125.159464,4.539208542851862e-06,4.5392085428518624e-05
2021-08-31,GOOGL,Communication Services,0.05,0.26805483592573215,1.3276852054204378,0.1801294597796325,0.009006472988981626,0.055880962206858543,50000.0,3267111922.531128,1.5304036465718484e-05,0.00015304036465718483
2021-08-31,RTX,Industrials,0.05,0.2970286822473693,1.1038110755976087,0.1763228246645665,0.008816141233228325,0.05470004247690132,50000.0,406643709.4468053,0.00012295776090578059,0.0012295776090578059
2021-08-31,META,Communication Services,0.05,0.3209921299266991,1.3306712881093037,0.17343973228912604,0.008671986614456303,0.05380563033427918,50000.0,4915712250.296783,1.0171465995997076e-05,0.00010171465995997076
2021-08-31,BAC,Financials,0.05,0.3090011740273863,0.9172495527499991,0.16244517425148502,0.008122258712574252,0.05039482522258806,50000.0,1904313372.525088,2.625618279080865e-05,0.0002625618279080865
2021-08-31,DIS,Communication Services,0.05,0.309078076874032,0.8899362452536994,0.15212643841104553,0.007606321920552277,0.047193678179635816,50000.0,1486333527.1803539,3.363982517090387e-05,0.00033639825170903866
2021-08-31,APD,Materials,0.05,0.2607558847544639,0.8878337628488954,0.14143655888808973,0.007071827944404487,0.04387739246852023,50000.0,254422017.83971152,0.00019652387173306878,0.0019652387173306877
2021-08-31,CAT,Industrials,0.05,0.2821431621726299,0.7876789890915904,0.1400782751341855,0.007003913756709276,0.04345601662466343,50000.0,830669079.0889486,6.0192441561492105e-05,0.0006019244156149209
2021-08-31,LOW,Consumer Discretionary,0.05,0.29254082101280066,0.8731351798782941,0.12324965381021487,0.006162482690510744,0.03823532949581285,50000.0,727466018.0324045,6.873173283782553e-05,0.0006873173283782553
2021-08-31,NKE,Consumer Discretionary,0.05,0.2844650294576895,0.7517114452910042,0.11637402867676241,0.005818701433838121,0.0361023272167796,50000.0,976222123.2764181,5.1217851765322534e-05,0.0005121785176532253
2021-08-31,PLD,Real Estate,0.05,0.21801387088686214,0.8164385306888381,0.10604512784506552,0.005302256392253277,0.032898026722454204,50000.0,289604582.77519226,0.00017264920161437112,0.0017264920161437112
2021-08-31,LLY,Health Care,0.05,0.34146039637947656,0.5477597144151615,0.09942042132559387,0.0049710210662796935,0.030842866089101858,50000.0,690452270.2440134,7.241630182826317e-05,0.0007241630182826315
2021-08-31,ORCL,Information Technology,0.05,0.2355562227754818,0.6486226297940495,0.09356764147150873,0.004678382073575437,0.029027177693481766,50000.0,919292819.1275787,5.438963403135322e-05,0.0005438963403135322
2021-08-31,TMO,Health Care,0.05,0.26669542471880064,0.7378423004261485,0.088916920096943,0.00444584600484715,0.02758439989530995,50000.0,651343358.8417053,7.67644274272111e-05,0.0007676442742721109
2021-09-30,TSLA,Consumer Discretionary,0.05,0.5424873854799296,1.678091850404039,0.25226694064602034,0.012613347032301018,0.08120811936084903,50000.0,13361579402.980957,3.742072586781548e-06,3.742072586781548e-05
2021-09-30,EOG,Energy,0.05,0.5259021639019126,1.4726278134724544,0.24907493227510874,0.012453746613755437,0.08018056895681272,50000.0,349393760.8400218,0.00014310501675756507,0.0014310501675756505
2021-09-30,NVDA,Information Technology,0.05,0.39780382184251545,1.5686599890558484,0.21767681432449523,0.010883840716224762,0.07007309271077826,50000.0,6023541083.595434,8.300765165555266e-06,8.300765165555265e-05
2021-09-30,QCOM,Information Technology,0.05,0.34076375622201077,1.5296705811247544,0.21154243193636904,0.010577121596818452,0.06809835255693836,50000.0,993441147.714208,5.0330107742209144e-05,0.0005033010774220915
2021-09-30,WFC,Financials,0.05,0.3662423384898017,1.2333038835894006,0.1915431079678956,0.00957715539839478,0.06166030132514013,50000.0,1277708061.7141407,3.913256987118111e-05,0.0003913256987118111
2021-09-30,AVGO,Information Technology,0.05,0.2777912468430787,1.409762568963931,0.1865193625752503,0.009325968128762517,0.06004309015018514,50000.0,721604253.7816366,6.929005717187805e-05,0.0006929005717187805
2021-09-30,MA,Financials,0.05,0.2815223441840286,1.383861646716361,0.17583934715620497,0.00879196735781025,0.05660504961778522,50000.0,1330368029.5484416,3.7583585060271764e-05,0.00037583585060271764
2021-09-30,META,Communication Services,0.05,0.31326407450495375,1.3226693649727264,0.16525182669092708,0.008262591334546354,0.05319678445439159,50000.0,5053450892.514801,9.894228926625224e-06,9.894228926625224e-05
2021-09-30,AAPL,Information Technology,0.05,0.27956059282062407,1.4139938803228136,0.16477408715317526,0.008238704357658763,0.05304299367504574,50000.0,11881015321.380487,4.208394539313696e-06,4.2083945393136954e-05
2021-09-30,GOOGL,Communication Services,0.05,0.25364935370477837,1.3193884801172473,0.1630738754400551,0.008153693772002755,0.052495672669034425,50000.0,3575577931.300608,1.3983753384956322e-05,0.0001398375338495632
2021-09-30,BAC,Financials,0.05,0.30652605362817925,1.0097225055213666,0.1580758864661792,0.00790379432330896,0.050886752831518944,50000.0,1963167579.4219081,2.5469043256471995e-05,0.00025469043256471995
2021-09-30,GS,Financials,0.05,0.26671933475144516,0.9926678108277321,0.1535402011510092,0.00767701005755046,0.04942665475638345,50000.0,938887586.426951,5.325451174648179e-05,0.0005325451174648179
2021-09-30,DIS,Communication Services,0.05,0.3110206758306879,1.0252362230708,0.14415361403840812,0.0072076807019204065,0.0464049861830894,50000.0,1516832406.1399333,3.296343076374603e-05,0.00032963430763746036
2021-09-30,CAT,Industrials,0.05,0.27925738484833734,0.8833868502963297,0.132918704246855,0.0066459352123427505,0.04278831769286085,50000.0,712338298.218689,7.019136851834677e-05,0.0007019136851834678
2021-09-30,NKE,Consumer Discretionary,0.05,0.27258921199180003,0.9124752908406327,0.12489894151007977,0.006244947075503989,0.040206648260053206,50000.0,945382112.8173574,5.2888667261742156e-05,0.0005288866726174215
2021-09-30,LOW,Consumer Discretionary,0.05,0.27943090979318574,0.7824175111966879,0.09941581322741659,0.00497079066137083,0.032003286701987765,50000.0,705315516.5276337,7.089025950564218e-05,0.0007089025950564218
2021-09-30,LLY,Health Care,0.05,0.3472462511606438,0.6298288682553885,0.09203673647680975,0.004601836823840488,0.029627862700723175,50000.0,637747820.894928,7.840089509022052e-05,0.0007840089509022053
2021-09-30,PLD,Real Estate,0.05,0.20562791019140647,0.7148080214464475,0.0810088761817513,0.004050443809087565,0.026077846226735375,50000.0,295736686.8378067,0.00016906931816485085,0.0016906931816485086
2021-09-30,ORCL,Information Technology,0.05,0.23033746503554042,0.6431778367695521,0.0796433390364512,0.00398216695182256,0.025638261463059153,50000.0,984437087.4410883,5.079044729000232e-05,0.0005079044729000232
2021-09-30,ABT,Health Care,0.05,0.218020146296192,0.5637692988231745,0.06317026568240854,0.003158513284120427,0.020335357706628233,50000.0,547566732.4435552,9.131307115184201e-05,0.0009131307115184201
2021-10-29,TSLA,Consumer Discretionary,0.05,0.5465070279680899,1.6973719218779153,0.25330854930207536,0.012665427465103768,0.09276454581758502,50000.0,16479023009.055634,3.0341604579666985e-06,3.0341604579666982e-05
2021-10-29,NVDA,Information Technology,0.05,0.3970426722218538,1.6152829959454515,0.2184479914066706,0.01092239957033353,0.07999820283774957,50000.0,5571593539.588292,8.974093254421913e-06,8.974093254421911e-05
2021-10-29,QCOM,Information Technology,0.05,0.3324306979557875,1.5926163644950786,0.20700095477718217,0.010350047738859109,0.07580616448445482,50000.0,919040174.6661758,5.44045857605317e-05,0.000544045857605317
2021-10-29,TXN,Information Technology,0.05,0.2673649845656449,1.4800803885747145,0.1851352034378229,0.009256760171891145,0.06779867126109326,50000.0,666056845.233841,7.506866772376744e-05,0.0007506866772376744
2021-10-29,EOG,Energy,0.05,0.5125166865575851,1.2863749389506658,0.18159215186902933,0.009079607593451467,0.06650116444384221,50000.0,343897624.49358624,0.00014539210636778477,0.0014539210636778477
2021-10-29,MA,Financials,0.05,0.27964857315339087,1.3759335544670448,0.16662619568271866,0.008331309784135934,0.061020456697601096,50000.0,1377959830.2212524,3.628552799828115e-05,0.00036285527998281155
2021-10-29,META,Communication Services,0.05,0.30614165924187386,1.3085905911767923,0.16035659792724483,0.008017829896362242,0.05872445685926988,50000.0,6297179129.759674,7.940063156804022e-06,7.940063156804022e-05
2021-10-29,AAPL,Information Technology,0.05,0.2604657436006631,1.3813329715562017,0.15692974804105986,0.007846487402052993,0.05746950445378315,50000.0,11279614437.725525,4.432775630412615e-06,4.4327756304126155e-05
2021-10-29,WFC,Financials,0.05,0.35952232301688686,1.2189748729147158,0.1525983785997409,0.007629918929987045,0.055883306435203964,50000.0,1261647470.5506008,3.9630721867321064e-05,0.0003963072186732106
2021-10-29,V,Financials,0.05,0.23408512608569743,1.1287030255047017,0.13624139342413977,0.006812069671206989,0.04989318764552924,50000.0,1739167998.9065297,2.874937903148896e-05,0.0002874937903148896
2021-10-29,NKE,Consumer Discretionary,0.05,0.27141523089561004,0.9322583327741778,0.11857308677446221,0.0059286543387231105,0.04342284763434933,50000.0,997435782.9296875,5.012854045915522e-05,0.0005012854045915522
2021-10-29,CAT,Industrials,0.05,0.27341155194942246,0.8782455906593357,0.10265575521429647,0.005132787760714824,0.037593735127586465,50000.0,706773666.2816366,7.074400530943933e-05,0.0007074400530943932
2021-10-29,LOW,Consumer Discretionary,0.05,0.2741615435106888,0.7682582491080574,0.10146134593940767,0.005073067296970384,0.037156328517305645,50000.0,723048465.4776255,6.915165772044258e-05,0.0006915165772044257
2021-10-29,UPS,Industrials,0.05,0.25427546036849086,0.7099053239872334,0.0993265568139734,0.00496632784069867,0.036374543835411347,50000.0,510304012.76819867,9.798080898633278e-05,0.0009798080898633277
2021-10-29,LLY,Health Care,0.05,0.33471679955354416,0.6163973459485824,0.09870890382130978,0.00493544519106549,0.03614835210404193,50000.0,633654093.9909872,7.890740464577694e-05,0.0007890740464577693
2021-10-29,PLD,Real Estate,0.05,0.20373287775153798,0.7013341465358498,0.08907722916166527,0.004453861458083264,0.03262112048187044,50000.0,315677471.7544301,0.00015838950978071598,0.0015838950978071598
2021-10-29,ABBV,Health Care,0.05,0.22731536295038304,0.6586998741668255,0.08780660543613107,0.004390330271806553,0.03215580325065584,50000.0,820772014.1913351,6.091825639213888e-05,0.0006091825639213887
2021-10-29,COST,Consumer Staples,0.05,0.1768602022288939,0.6524327756065722,0.08224804867606693,0.004112402433803347,0.030120194919751424,50000.0,799714776.2201437,6.252229105522506e-05,0.0006252229105522506
2021-10-29,ORCL,Information Technology,0.05,0.22870687282297972,0.5703357934953933,0.07360649910983583,0.0036803249554917916,0.026955558657452916,50000.0,904342409.2115402,5.528879270805512e-05,0.0005528879270805512
2021-10-29,SO,Utilities,0.05,0.1701425373141107,0.5318959215521208,0.05896004018469015,0.0029480020092345076,0.02159185453546211,50000.0,249328914.44641748,0.00020053831346041235,0.0020053831346041233
2021-11-30,TSLA,Consumer Discretionary,0.05,0.547622247844585,1.7736029835814924,0.24494211018926457,0.01224710550946323,0.0901841031373775,50000.0,24624593824.54651,2.0304903445821937e-06,2.030490344582194e-05
2021-11-30,NVDA,Information Technology,0.05,0.4142833612165502,1.803541248410686,0.23206749410330577,0.011603374705165289,0.08544385776244752,50000.0,8941384974.676418,5.5919748608978175e-06,5.591974860897818e-05
2021-11-30,QCOM,Information Technology,0.05,0.3438506326385724,1.5939910946199012,0.20493222024287372,0.010246611012143686,0.07545304673122354,50000.0,1518747375.9233983,3.292186758156537e-05,0.00032921867581565365
2021-11-30,EOG,Energy,0.05,0.4599714415345727,1.1245990508376495,0.181842800306454,0.0090921400153227,0.0669518599515419,50000.0,382176558.9532979,0.00013082958341804007,0.0013082958341804007
2021-11-30,AVGO,Information Technology,0.05,0.269577944671297,1.5441767217725164,0.18149160183640473,0.009074580091820236,0.06682255381051071,50000.0,869930226.1585871,5.747587392242774e-05,0.0005747587392242774
2021-11-30,MA,Financials,0.05,0.27563402910113716,1.3204650861068075,0.16918663615770846,0.008459331807885424,0.06229204538543032,50000.0,1677035675.9359741,2.981451183028315e-05,0.0002981451183028315
2021-11-30,WFC,Financials,0.05,0.3343035015288665,1.1740083125315135,0.15258557389816535,0.007629278694908268,0.05617977702190627,50000.0,1227754456.0778553,4.0724755469207074e-05,0.00040724755469207077
2021-11-30,AAPL,Information Technology,0.05,0.25059580534962084,1.3519362541506637,0.1407297124274752,0.00703648562137376,0.051814622198878856,50000.0,12086232417.16718,4.136938482912213e-06,4.136938482912213e-05
2021-11-30,V,Financials,0.05,0.23392721835021013,1.0683165354178206,0.13434661665494238,0.006717330832747119,0.04946445967663613,50000.0,2186198443.236135,2.287075089395232e-05,0.00022870750893952315
2021-11-30,NFLX,Communication Services,0.05,0.3239504987348684,1.004491039901561,0.12878849712761636,0.006439424856380819,0.04741804134409655,50000.0,2440117797.4048615,2.0490814030853963e-05,0.00020490814030853962
2021-11-30,CAT,Industrials,0.05,0.2552922220678488,0.9495691687862146,0.12594013786459707,0.006297006893229854,0.04636931711554332,50000.0,704605183.1621298,7.096172607702062e-05,0.0007096172607702063
2021-11-30,BAC,Financials,0.05,0.2543734959467609,0.9486197334658678,0.12348417694351149,0.006174208847175575,0.045465068218375704,50000.0,1996537587.4397023,2.5043355213822166e-05,0.00025043355213822164
2021-11-30,NKE,Consumer Discretionary,0.05,0.27563717843565666,0.9675454130322807,0.11921876715793502,0.005960938357896751,0.043894606709211866,50000.0,1085595286.0675557,4.6057679728068146e-05,0.00046057679728068145
2021-11-30,DIS,Communication Services,0.05,0.28334674819361216,0.9395329490559248,0.11892619633949132,0.0059463098169745664,0.04378688641217872,50000.0,1932485703.625056,2.5873412624066213e-05,0.0002587341262406621
2021-11-30,APD,Materials,0.05,0.21068921032545404,0.7539753501737118,0.0916727062824819,0.004583635314124096,0.0337525499060725,50000.0,304264585.9013875,0.00016433065929074328,0.0016433065929074328
2021-11-30,PLD,Real Estate,0.05,0.19425878912230124,0.795579104697777,0.0908166848544784,0.0045408342427239205,0.03343737533404313,50000.0,308940842.6883189,0.00016184328224430814,0.0016184328224430812
2021-11-30,COST,Consumer Staples,0.05,0.17050275101829998,0.7170434489633111,0.07675211346399305,0.0038376056731996527,0.028259005816925562,50000.0,920747841.6418457,5.430368417789797e-05,0.0005430368417789796
2021-11-30,LLY,Health Care,0.05,0.30918212779812565,0.520729600231579,0.07305767147502594,0.0036528835737512973,0.026898766301104365,50000.0,694884976.9823202,7.195435454243839e-05,0.0007195435454243837
2021-11-30,ORCL,Information Technology,0.05,0.23092875208213534,0.61147684516404,0.07231472991996624,0.003615736495998312,0.026625226084704755,50000.0,927384391.0251999,5.391507608266543e-05,0.0005391507608266543
2021-11-30,MRK,Health Care,0.05,0.23446340042010957,0.34832958980648776,0.05292668397228166,0.0026463341986140833,0.019486831081790987,50000.0,1324046349.593773,3.776302847354276e-05,0.0003776302847354276
2021-12-31,NVDA,Information Technology,0.05,0.4498749546260507,2.0150597329878797,0.2716886422481373,0.013584432112406867,0.09765950876448476,50000.0,12479188544.234781,4.006670772123187e-06,4.006670772123187e-05
2021-12-31,TSLA,Consumer Discretionary,0.05,0.547578216559116,1.901471840307756,0.2605127378578197,0.013025636892890985,0.09364228771421926,50000.0,27781769971.694645,1.7997413430081064e-06,1.7997413430081064e-05
2021-12-31,QCOM,Information Technology,0.05,0.3424154698236624,1.5568425552314362,0.19870489354724294,0.009935244677362148,0.07142522459661645,50000.0,1735173988.0150096,2.8815554143477332e-05,0.0002881555414347733
